id,year,month,day,obs_date,season_type,temperature,min_temp,max_temp,humidity,precipitation,wind_speed,is_flood_risk,actual_flood,data_quality,created_at,avg_temp,pressure,api_success_count,data_source
152.0,2020.0,12,8.0,2020-12-08 00:00:00.000000,dry,-0.5,-3.5,4.1,50.0,0.0,2.0,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
153.0,2020.0,12,9.0,2020-12-09 00:00:00.000000,dry,1.5,-4.1,6.2,55.1,0.0,1.5,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
154.0,2020.0,12,10.0,2020-12-10 00:00:00.000000,dry,5.8,3.2,9.3,69.9,0.0,1.7,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
155.0,2020.0,12,11.0,2020-12-11 00:00:00.000000,dry,5.3,2.6,9.4,77.1,0.0,1.8,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
156.0,2020.0,12,12.0,2020-12-12 00:00:00.000000,dry,2.3,-0.3,6.1,51.3,0.0,2.1,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
157.0,2020.0,12,13.0,2020-12-13 00:00:00.000000,dry,-1.1,-6.0,2.0,74.9,2.9,2.9,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
158.0,2020.0,12,14.0,2020-12-14 00:00:00.000000,dry,-7.7,-9.7,-5.0,49.1,0.0,3.4,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
159.0,2020.0,12,15.0,2020-12-15 00:00:00.000000,dry,-8.3,-11.1,-4.6,43.0,0.0,2.8,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
160.0,2020.0,12,16.0,2020-12-16 00:00:00.000000,dry,-8.3,-11.2,-3.9,43.9,0.0,2.6,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
161.0,2020.0,12,17.0,2020-12-17 00:00:00.000000,dry,-4.9,-11.1,0.8,47.0,0.0,1.7,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
162.0,2020.0,12,18.0,2020-12-18 00:00:00.000000,dry,-2.1,-6.4,1.8,57.0,0.2,3.0,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
163.0,2020.0,12,19.0,2020-12-19 00:00:00.000000,dry,-5.1,-9.6,-1.2,45.1,0.0,2.4,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
164.0,2020.0,12,20.0,2020-12-20 00:00:00.000000,dry,-3.7,-8.2,1.1,50.4,0.0,2.0,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
165.0,2020.0,12,21.0,2020-12-21 00:00:00.000000,dry,-1.0,-6.0,4.7,64.1,0.0,1.6,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
166.0,2020.0,12,22.0,2020-12-22 00:00:00.000000,dry,2.0,-2.5,7.2,67.6,0.0,2.0,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
167.0,2020.0,12,23.0,2020-12-23 00:00:00.000000,dry,4.5,-0.4,8.5,76.6,0.0,2.3,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
168.0,2020.0,12,24.0,2020-12-24 00:00:00.000000,dry,2.6,-2.0,6.1,61.5,0.0,2.9,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
169.0,2020.0,12,25.0,2020-12-25 00:00:00.000000,dry,-0.8,-4.7,3.5,51.9,0.0,2.1,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
170.0,2020.0,12,26.0,2020-12-26 00:00:00.000000,dry,2.2,-2.1,8.0,65.8,0.0,1.8,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
171.0,2020.0,12,27.0,2020-12-27 00:00:00.000000,dry,5.8,1.4,10.0,62.9,0.0,1.8,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
172.0,2020.0,12,28.0,2020-12-28 00:00:00.000000,dry,6.7,4.2,11.4,72.1,1.3,1.4,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
173.0,2020.0,12,29.0,2020-12-29 00:00:00.000000,dry,0.1,-6.2,4.3,70.8,0.2,2.9,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
174.0,2020.0,12,30.0,2020-12-30 00:00:00.000000,dry,-10.9,-12.9,-6.2,55.5,0.0,4.1,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
175.0,2020.0,12,31.0,2020-12-31 00:00:00.000000,dry,-8.9,-12.9,-5.0,53.9,0.0,2.4,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
176.0,2021.0,1,1.0,2021-01-01 00:00:00.000000,dry,-4.2,-9.8,1.6,64.0,0.0,2.0,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
177.0,2021.0,1,2.0,2021-01-02 00:00:00.000000,dry,-5.0,-8.4,-1.4,38.5,0.0,2.6,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
178.0,2021.0,1,3.0,2021-01-03 00:00:00.000000,dry,-5.6,-9.1,-2.0,45.0,0.0,2.0,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
179.0,2021.0,1,4.0,2021-01-04 00:00:00.000000,dry,-3.5,-8.4,0.3,51.4,0.0,1.7,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
180.0,2021.0,1,5.0,2021-01-05 00:00:00.000000,dry,-5.5,-9.9,-2.1,52.8,0.0,2.9,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
181.0,2021.0,1,6.0,2021-01-06 00:00:00.000000,dry,-7.4,-12.0,-1.9,54.6,2.3,2.4,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
182.0,2021.0,1,7.0,2021-01-07 00:00:00.000000,dry,-14.5,-16.5,-8.4,49.9,0.0,4.1,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
183.0,2021.0,1,8.0,2021-01-08 00:00:00.000000,dry,-14.9,-18.6,-10.7,44.0,0.0,3.3,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
184.0,2021.0,1,9.0,2021-01-09 00:00:00.000000,dry,-12.2,-16.6,-7.5,46.3,0.0,2.6,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
185.0,2021.0,1,10.0,2021-01-10 00:00:00.000000,dry,-7.7,-12.8,-2.7,54.4,0.0,1.3,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
186.0,2021.0,1,11.0,2021-01-11 00:00:00.000000,dry,-6.7,-9.6,-4.0,62.1,0.0,1.9,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
187.0,2021.0,1,12.0,2021-01-12 00:00:00.000000,dry,-3.9,-9.3,-0.5,79.5,2.6,1.8,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
188.0,2021.0,1,13.0,2021-01-13 00:00:00.000000,dry,2.0,-3.0,8.3,80.3,0.0,2.4,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
189.0,2021.0,1,14.0,2021-01-14 00:00:00.000000,dry,1.7,-3.6,7.0,46.5,0.0,2.3,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
190.0,2021.0,1,15.0,2021-01-15 00:00:00.000000,dry,4.5,-0.7,9.9,67.4,0.2,3.0,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
191.0,2021.0,1,16.0,2021-01-16 00:00:00.000000,dry,-4.9,-8.7,-0.7,59.3,0.0,3.3,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
192.0,2021.0,1,17.0,2021-01-17 00:00:00.000000,dry,-5.5,-10.8,-1.3,58.5,0.0,2.3,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
193.0,2021.0,1,18.0,2021-01-18 00:00:00.000000,dry,-3.8,-9.1,0.2,64.3,0.3,3.2,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
194.0,2021.0,1,19.0,2021-01-19 00:00:00.000000,dry,-6.3,-11.6,-0.2,37.9,0.0,1.8,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
195.0,2021.0,1,20.0,2021-01-20 00:00:00.000000,dry,-0.1,-6.6,7.1,37.8,0.0,2.2,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
196.0,2021.0,1,21.0,2021-01-21 00:00:00.000000,dry,4.5,2.5,7.0,64.4,9.2,2.3,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
197.0,2021.0,1,22.0,2021-01-22 00:00:00.000000,dry,5.5,4.8,6.6,92.9,0.1,1.7,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
198.0,2021.0,1,23.0,2021-01-23 00:00:00.000000,dry,7.6,4.8,12.2,66.0,0.0,4.2,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
199.0,2021.0,1,24.0,2021-01-24 00:00:00.000000,dry,7.3,2.4,13.9,63.9,0.0,2.1,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
200.0,2021.0,1,25.0,2021-01-25 00:00:00.000000,dry,7.9,3.0,13.9,62.0,0.0,1.9,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
201.0,2021.0,1,26.0,2021-01-26 00:00:00.000000,dry,5.3,1.7,7.4,80.4,1.7,1.9,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
202.0,2021.0,1,27.0,2021-01-27 00:00:00.000000,dry,1.7,-1.8,6.5,47.6,0.0,2.2,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
203.0,2021.0,1,28.0,2021-01-28 00:00:00.000000,dry,-2.6,-9.7,1.4,52.3,2.0,4.0,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
204.0,2021.0,1,29.0,2021-01-29 00:00:00.000000,dry,-8.8,-11.6,-4.9,40.0,0.0,3.5,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
205.0,2021.0,1,30.0,2021-01-30 00:00:00.000000,dry,-1.6,-8.1,5.2,60.0,0.5,2.5,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
206.0,2021.0,1,31.0,2021-01-31 00:00:00.000000,dry,3.2,-3.8,8.7,57.0,0.0,2.0,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
207.0,2021.0,2,1.0,2021-02-01 00:00:00.000000,dry,5.0,-2.3,9.5,74.5,0.7,2.7,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
208.0,2021.0,2,2.0,2021-02-02 00:00:00.000000,dry,-5.6,-8.2,-2.4,44.1,0.0,3.9,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
209.0,2021.0,2,3.0,2021-02-03 00:00:00.000000,dry,-3.2,-9.4,1.4,64.6,3.4,2.2,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
210.0,2021.0,2,4.0,2021-02-04 00:00:00.000000,dry,-3.6,-7.4,0.7,50.1,0.1,2.5,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
211.0,2021.0,2,5.0,2021-02-05 00:00:00.000000,dry,1.4,-4.4,6.7,71.8,0.0,2.4,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
212.0,2021.0,2,6.0,2021-02-06 00:00:00.000000,dry,6.8,4.3,9.5,80.4,0.0,2.2,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
213.0,2021.0,2,7.0,2021-02-07 00:00:00.000000,dry,3.6,-2.6,7.7,67.0,0.0,2.9,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
214.0,2021.0,2,8.0,2021-02-08 00:00:00.000000,dry,-3.1,-5.4,0.2,43.6,0.0,3.4,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
215.0,2021.0,2,9.0,2021-02-09 00:00:00.000000,dry,-0.9,-6.1,4.7,51.9,0.0,2.0,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
216.0,2021.0,2,10.0,2021-02-10 00:00:00.000000,dry,3.4,-1.5,7.2,75.1,0.0,2.1,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
217.0,2021.0,2,11.0,2021-02-11 00:00:00.000000,dry,5.5,1.3,10.9,71.5,0.0,1.3,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
218.0,2021.0,2,12.0,2021-02-12 00:00:00.000000,dry,6.5,0.6,14.0,60.6,0.0,1.7,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
219.0,2021.0,2,13.0,2021-02-13 00:00:00.000000,dry,7.6,1.0,15.9,50.6,0.0,1.5,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
220.0,2021.0,2,14.0,2021-02-14 00:00:00.000000,dry,9.5,6.4,13.8,47.6,0.0,1.7,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
221.0,2021.0,2,15.0,2021-02-15 00:00:00.000000,dry,1.2,-5.2,8.2,65.1,1.4,4.0,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
222.0,2021.0,2,16.0,2021-02-16 00:00:00.000000,dry,-5.1,-7.0,-1.3,57.9,1.5,3.2,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
223.0,2021.0,2,17.0,2021-02-17 00:00:00.000000,dry,-8.3,-10.4,-5.2,44.1,0.0,5.0,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
224.0,2021.0,2,18.0,2021-02-18 00:00:00.000000,dry,-5.8,-10.6,-0.4,44.9,0.0,3.1,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
225.0,2021.0,2,19.0,2021-02-19 00:00:00.000000,dry,1.6,-7.1,8.9,66.9,0.0,2.9,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
226.0,2021.0,2,20.0,2021-02-20 00:00:00.000000,dry,8.8,5.5,14.9,60.4,0.0,2.1,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
227.0,2021.0,2,21.0,2021-02-21 00:00:00.000000,dry,10.8,4.7,17.4,66.6,0.0,2.8,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
228.0,2021.0,2,22.0,2021-02-22 00:00:00.000000,dry,7.8,0.4,12.6,58.3,0.0,2.9,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
229.0,2021.0,2,23.0,2021-02-23 00:00:00.000000,dry,0.0,-3.1,4.3,34.0,0.0,2.9,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
230.0,2021.0,2,24.0,2021-02-24 00:00:00.000000,dry,2.9,-3.0,10.1,33.0,0.0,1.8,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
231.0,2021.0,2,25.0,2021-02-25 00:00:00.000000,dry,4.2,0.7,8.2,35.1,0.0,1.4,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
232.0,2021.0,2,26.0,2021-02-26 00:00:00.000000,dry,8.2,0.5,15.8,35.0,0.0,2.3,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
233.0,2021.0,2,27.0,2021-02-27 00:00:00.000000,dry,9.5,4.3,16.2,48.6,0.0,3.4,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
234.0,2021.0,2,28.0,2021-02-28 00:00:00.000000,dry,7.8,3.2,10.8,49.0,0.0,2.1,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
235.0,2021.0,3,1.0,2021-03-01 00:00:00.000000,dry,4.7,0.5,9.0,91.0,67.5,3.5,1,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
236.0,2021.0,3,2.0,2021-03-02 00:00:00.000000,dry,2.3,0.2,6.9,75.9,0.1,1.9,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
237.0,2021.0,3,3.0,2021-03-03 00:00:00.000000,dry,4.4,-1.2,9.9,64.4,0.0,1.8,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
238.0,2021.0,3,4.0,2021-03-04 00:00:00.000000,dry,7.2,2.5,13.0,62.4,0.0,1.9,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
239.0,2021.0,3,5.0,2021-03-05 00:00:00.000000,dry,9.0,3.0,16.2,70.3,0.0,2.1,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
240.0,2021.0,3,6.0,2021-03-06 00:00:00.000000,dry,6.6,3.2,11.6,69.5,0.0,3.3,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
241.0,2021.0,3,7.0,2021-03-07 00:00:00.000000,dry,6.2,2.1,12.2,62.9,0.0,2.8,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
242.0,2021.0,3,8.0,2021-03-08 00:00:00.000000,dry,7.0,1.5,13.9,60.3,0.0,1.8,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
243.0,2021.0,3,9.0,2021-03-09 00:00:00.000000,dry,6.6,2.1,12.2,58.5,0.0,2.2,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
244.0,2021.0,3,10.0,2021-03-10 00:00:00.000000,dry,8.8,1.7,17.1,61.8,0.0,1.8,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
245.0,2021.0,3,11.0,2021-03-11 00:00:00.000000,dry,10.2,4.7,17.1,50.8,0.0,1.8,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
246.0,2021.0,3,12.0,2021-03-12 00:00:00.000000,dry,10.5,7.2,14.9,57.0,0.0,2.2,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
247.0,2021.0,3,13.0,2021-03-13 00:00:00.000000,dry,9.2,4.6,14.2,62.8,0.0,2.2,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
248.0,2021.0,3,14.0,2021-03-14 00:00:00.000000,dry,9.1,4.9,14.7,71.4,0.0,2.2,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
249.0,2021.0,3,15.0,2021-03-15 00:00:00.000000,dry,10.6,5.1,15.7,68.8,1.7,2.4,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
250.0,2021.0,3,16.0,2021-03-16 00:00:00.000000,dry,8.4,4.9,13.1,52.5,1.3,3.2,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
251.0,2021.0,3,17.0,2021-03-17 00:00:00.000000,dry,8.8,1.8,17.5,44.9,0.0,1.8,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
252.0,2021.0,3,18.0,2021-03-18 00:00:00.000000,dry,11.7,5.0,18.4,50.1,0.0,1.8,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
253.0,2021.0,3,19.0,2021-03-19 00:00:00.000000,dry,15.3,11.4,20.2,47.9,0.0,2.2,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
254.0,2021.0,3,20.0,2021-03-20 00:00:00.000000,dry,9.9,7.4,14.7,74.6,5.1,2.2,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
255.0,2021.0,3,21.0,2021-03-21 00:00:00.000000,dry,5.8,3.1,8.6,65.9,0.3,4.0,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
256.0,2021.0,3,22.0,2021-03-22 00:00:00.000000,dry,6.2,1.1,11.1,55.3,0.0,3.2,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
257.0,2021.0,3,23.0,2021-03-23 00:00:00.000000,dry,9.1,2.5,16.4,63.5,0.0,2.5,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
258.0,2021.0,3,24.0,2021-03-24 00:00:00.000000,dry,10.8,5.7,16.9,61.5,0.0,2.4,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
259.0,2021.0,3,25.0,2021-03-25 00:00:00.000000,dry,11.9,6.8,19.0,68.5,0.0,2.2,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
260.0,2021.0,3,26.0,2021-03-26 00:00:00.000000,dry,12.6,4.8,20.6,58.4,0.0,1.4,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
261.0,2021.0,3,27.0,2021-03-27 00:00:00.000000,dry,12.1,10.2,15.0,70.9,25.5,2.5,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
262.0,2021.0,3,28.0,2021-03-28 00:00:00.000000,dry,9.0,7.7,13.0,95.8,9.2,3.3,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
263.0,2021.0,3,29.0,2021-03-29 00:00:00.000000,dry,10.2,7.3,14.6,62.3,0.2,3.3,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
264.0,2021.0,3,30.0,2021-03-30 00:00:00.000000,dry,10.8,4.1,18.2,47.3,0.0,2.2,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
265.0,2021.0,3,31.0,2021-03-31 00:00:00.000000,dry,14.5,5.9,22.9,41.0,0.0,1.8,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
266.0,2021.0,4,1.0,2021-04-01 00:00:00.000000,dry,17.7,12.0,24.0,33.0,0.0,3.5,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
267.0,2021.0,4,2.0,2021-04-02 00:00:00.000000,dry,17.8,12.5,23.0,35.6,0.0,3.2,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
268.0,2021.0,4,3.0,2021-04-03 00:00:00.000000,dry,14.9,10.9,18.0,80.8,56.2,3.1,1,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
269.0,2021.0,4,4.0,2021-04-04 00:00:00.000000,dry,11.9,9.0,15.8,65.8,0.6,3.2,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
270.0,2021.0,4,5.0,2021-04-05 00:00:00.000000,dry,11.9,5.4,19.3,47.9,0.0,2.4,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
271.0,2021.0,4,6.0,2021-04-06 00:00:00.000000,dry,13.9,9.4,19.2,50.9,0.0,2.5,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
272.0,2021.0,4,7.0,2021-04-07 00:00:00.000000,dry,14.1,8.1,20.4,47.5,0.0,2.5,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
273.0,2021.0,4,8.0,2021-04-08 00:00:00.000000,dry,13.0,7.2,18.0,34.0,0.0,2.7,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
274.0,2021.0,4,9.0,2021-04-09 00:00:00.000000,dry,13.6,7.6,19.6,39.3,0.0,2.7,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
275.0,2021.0,4,10.0,2021-04-10 00:00:00.000000,dry,12.6,7.7,18.8,50.0,0.0,2.6,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
276.0,2021.0,4,11.0,2021-04-11 00:00:00.000000,dry,15.0,7.5,21.8,45.4,0.0,1.7,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
277.0,2021.0,4,12.0,2021-04-12 00:00:00.000000,dry,13.8,11.9,17.8,70.4,22.0,2.4,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
278.0,2021.0,4,13.0,2021-04-13 00:00:00.000000,dry,10.4,5.7,13.5,74.0,8.0,3.7,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
279.0,2021.0,4,14.0,2021-04-14 00:00:00.000000,dry,8.4,3.1,13.3,58.5,0.0,2.9,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
280.0,2021.0,4,15.0,2021-04-15 00:00:00.000000,dry,11.6,6.3,18.3,62.3,0.0,2.1,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
281.0,2021.0,4,16.0,2021-04-16 00:00:00.000000,dry,11.3,8.1,14.8,60.0,0.7,2.6,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
282.0,2021.0,4,17.0,2021-04-17 00:00:00.000000,dry,9.6,6.0,14.6,56.6,0.0,2.6,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
283.0,2021.0,4,18.0,2021-04-18 00:00:00.000000,dry,9.9,5.6,15.3,64.3,0.0,3.2,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
284.0,2021.0,4,19.0,2021-04-19 00:00:00.000000,dry,12.2,5.8,19.4,65.3,0.0,2.4,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
285.0,2021.0,4,20.0,2021-04-20 00:00:00.000000,dry,14.8,8.1,22.0,55.1,0.0,1.9,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
286.0,2021.0,4,21.0,2021-04-21 00:00:00.000000,dry,19.1,10.3,28.2,43.1,0.0,1.8,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
287.0,2021.0,4,22.0,2021-04-22 00:00:00.000000,dry,20.9,16.1,27.5,37.9,0.0,2.5,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
288.0,2021.0,4,23.0,2021-04-23 00:00:00.000000,dry,19.0,17.0,21.7,41.4,0.0,3.2,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
289.0,2021.0,4,24.0,2021-04-24 00:00:00.000000,dry,18.3,15.3,22.2,43.0,0.0,2.7,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
290.0,2021.0,4,25.0,2021-04-25 00:00:00.000000,dry,18.2,12.6,24.0,50.0,0.0,2.7,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
291.0,2021.0,4,26.0,2021-04-26 00:00:00.000000,dry,16.2,12.3,20.6,51.8,0.0,2.6,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
292.0,2021.0,4,27.0,2021-04-27 00:00:00.000000,dry,15.4,12.5,20.0,62.4,1.7,2.3,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
293.0,2021.0,4,28.0,2021-04-28 00:00:00.000000,dry,14.5,11.2,18.2,64.1,4.7,2.4,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
294.0,2021.0,4,29.0,2021-04-29 00:00:00.000000,dry,14.6,10.9,20.1,54.1,3.9,2.3,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
295.0,2021.0,4,30.0,2021-04-30 00:00:00.000000,dry,11.3,8.6,14.6,81.8,26.3,2.4,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
296.0,2021.0,5,1.0,2021-05-01 00:00:00.000000,rainy,10.2,8.5,15.3,80.8,8.0,2.7,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
297.0,2021.0,5,2.0,2021-05-02 00:00:00.000000,rainy,12.4,7.3,18.7,67.9,1.7,3.1,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
298.0,2021.0,5,3.0,2021-05-03 00:00:00.000000,rainy,14.1,8.4,20.3,56.4,0.0,2.1,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
299.0,2021.0,5,4.0,2021-05-04 00:00:00.000000,rainy,13.8,11.4,15.8,82.6,19.6,2.1,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
300.0,2021.0,5,5.0,2021-05-05 00:00:00.000000,rainy,13.9,10.3,18.4,64.4,0.1,3.5,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
301.0,2021.0,5,6.0,2021-05-06 00:00:00.000000,rainy,15.7,7.9,23.1,46.4,0.0,2.4,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
302.0,2021.0,5,7.0,2021-05-07 00:00:00.000000,rainy,14.4,10.7,17.2,60.3,8.8,3.4,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
